, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
18,0,0.88,1,2.6,0.1,2.13,0.0,0.0,0.39,0.1,1.08,0.0,0.02,1.07,1.1,0.0,0.49,0.0,0.0,0.92
19,0,0.88,1,2.41,0.08,2.06,0.0,0.0,0.33,0.17,1.2,0.0,0.02,1.21,1.17,0.0,0.41,0.0,0.0,0.56
20,0,0.88,1,2.3,0.0,1.91,0.0,0.0,0.31,0.15,1.19,0.0,0.0,1.37,1.31,0.0,0.45,0.0,0.0,0.24
21,0,0.88,1,2.28,0.0,1.94,0.04,0.0,0.31,0.07,1.27,0.0,0.34,1.17,1.16,0.0,0.28,0.0,0.0,0.0
22,0,0.88,1,2.35,0.0,1.6,0.25,0.0,0.2,0.0,1.28,0.0,0.34,1.36,1.49,0.0,0.34,0.0,0.0,0.0
23,0,0.88,1,2.38,0.05,1.45,0.5,0.0,0.11,0.0,1.38,0.0,0.34,1.54,1.82,0.0,0.39,0.0,0.0,0.0
24,0,0.88,1,2.46,0.08,1.39,0.63,0.0,0.0,0.0,1.59,0.0,0.0,2.15,2.47,0.0,0.44,0.0,0.0,0.0
25,0,0.88,1,2.52,0.08,1.68,0.61,0.0,0.09,0.01,1.75,0.0,0.0,2.31,2.56,0.0,0.37,0.0,0.0,0.0
26,0,0.88,1,2.59,0.07,1.88,0.36,0.0,0.26,0.15,2.06,0.0,0.0,2.53,2.62,0.0,0.15,0.0,0.0,0.0
27,0,0.88,1,2.7,0.11,1.66,0.19,0.0,0.7,0.32,2.48,0.0,0.0,2.55,2.51,0.0,0.09,0.0,0.0,0.0
28,0,0.88,1,2.78,0.29,1.49,0.0,0.0,0.87,0.46,2.89,0.0,0.0,2.65,2.51,0.0,0.03,0.0,0.0,0.0
29,0,0.88,1,2.5,0.35,1.41,0.0,0.0,0.7,0.31,3.29,0.0,0.0,2.75,2.34,0.02,0.09,0.0,0.0,0.0
30,0,0.88,1,1.56,0.27,1.45,0.0,0.13,1.01,0.33,2.4,0.04,0.0,2.1,1.56,0.16,0.09,0.83,0.4,0.0
31,0,0.98,1,0.6,0.09,1.53,0.0,0.18,1.45,0.25,1.47,0.04,0.0,1.6,0.75,0.31,0.06,1.65,0.81,0.0
32,0,0.98,1,0.34,0.03,1.31,0.0,0.18,1.52,0.25,0.54,0.21,0.0,0.67,0.03,0.29,0.0,2.42,1.09,0.93
33,0,0.98,1,0.34,0.03,1.19,0.0,0.05,1.68,0.23,0.39,0.17,0.0,0.71,0.03,0.18,0.0,2.54,1.22,0.93
34,0,0.98,1,0.34,0.03,1.1,0.0,0.0,2.01,0.32,0.38,0.17,0.0,0.63,0.0,0.03,0.0,2.74,1.37,0.93
35,0,0.98,1,0.0,0.0,1.4,0.0,0.0,2.61,0.48,0.09,0.0,0.0,0.55,0.0,0.03,0.0,2.75,1.64,0.09
36,0,0.98,1,0.0,0.0,1.29,0.0,0.12,2.34,0.36,0.09,0.0,0.0,0.3,0.01,0.0,0.0,2.54,1.37,0.31
37,0,0.98,1,0.0,0.0,1.23,0.0,0.27,1.92,0.21,0.02,0.04,0.0,0.03,0.03,0.05,0.0,2.74,1.54,0.54
38,0,0.98,1,0.0,0.0,1.04,0.0,0.57,1.81,0.05,0.02,0.04,0.0,0.01,0.08,0.07,0.0,3.11,1.88,0.45
39,0,0.98,1,0.0,0.0,1.1,0.0,0.71,1.64,0.0,0.0,0.04,0.0,0.0,0.08,0.15,0.0,3.5,2.57,0.23
40,0,0.98,1,0.0,0.0,1.15,0.0,0.59,1.27,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,2.99,3.08,0.02
41,0,0.98,1,0.0,0.0,1.21,0.0,0.41,1.28,0.0,0.0,0.06,0.0,0.0,0.24,0.13,0.0,2.04,3.21,0.02
42,0,0.98,1,0.0,0.0,1.28,0.0,0.23,1.44,0.0,0.02,0.17,0.0,0.0,0.33,0.13,0.0,1.2,3.0,0.02
43,0,0.98,1,0.64,0.12,0.84,0.61,0.58,1.22,0.0,0.02,0.83,0.49,0.0,0.98,0.13,0.26,1.01,2.91,0.0
44,0,0.03,0,0.64,0.12,0.78,0.61,0.68,1.21,0.0,0.09,0.84,0.49,0.0,0.9,0.12,0.26,1.75,2.65,0.0
45,0,0.98,1,0.64,0.12,0.74,0.61,0.83,1.15,0.0,0.15,0.83,0.49,0.0,0.87,0.16,0.26,2.33,2.54,0.0
46,0,0.98,1,0.0,0.0,1.3,0.0,0.7,1.8,0.0,0.27,0.22,0.0,0.0,0.15,0.16,0.0,2.71,1.95,0.0
47,0,0.98,1,0.0,0.0,1.26,0.0,0.64,1.79,0.0,0.56,0.24,0.0,0.0,0.07,0.13,0.0,2.83,1.89,0.0
48,0,0.98,1,0.0,0.0,1.2,0.0,0.55,1.56,0.0,0.72,0.15,0.0,0.0,0.02,0.0,0.0,3.41,2.18,0.0
49,0,0.98,1,0.0,0.0,0.92,0.0,0.31,1.12,0.0,0.64,0.11,0.0,0.0,0.06,0.05,0.0,3.35,2.75,0.0
50,0,0.98,1,0.0,0.0,0.9,0.0,0.16,0.86,0.0,0.33,0.02,0.0,0.0,0.08,0.08,0.0,3.12,3.15,0.0
51,0,0.98,1,0.0,0.0,0.98,0.0,0.06,1.02,0.0,0.09,0.02,0.0,0.0,0.37,0.3,0.0,1.92,2.87,0.0
52,0,0.98,1,0.0,0.0,1.26,0.0,0.05,1.03,0.0,0.05,0.02,0.0,0.0,0.61,0.37,0.0,1.34,2.37,0.0
53,0,0.98,1,0.0,0.0,1.55,0.0,0.14,1.19,0.0,0.07,0.02,0.0,0.0,0.61,0.34,0.0,1.28,1.92,0.17
54,0,0.98,1,0.2,0.0,1.16,0.75,0.49,0.91,0.0,0.24,0.34,0.35,0.2,0.85,0.12,0.09,1.02,1.84,0.17
55,0,0.03,0,0.2,0.0,1.16,0.75,0.8,1.27,0.1,0.44,0.36,0.35,0.2,0.62,0.04,0.09,1.71,1.78,0.29
56,0,0.98,1,0.2,0.0,1.12,0.75,1.01,1.39,0.22,0.54,0.36,0.35,0.2,0.6,0.04,0.09,1.79,1.59,0.28
57,0,0.98,1,0.0,0.0,1.73,0.0,1.0,1.86,0.31,0.65,0.15,0.0,0.0,0.13,0.04,0.0,2.62,1.35,0.39
58,0,0.98,1,0.0,0.0,1.7,0.0,1.07,1.89,0.23,0.79,0.27,0.0,0.02,0.13,0.0,0.0,2.68,1.34,0.35
59,0,0.98,1,0.0,0.0,1.82,0.0,1.13,1.96,0.11,0.87,0.29,0.0,0.02,0.13,0.02,0.0,2.77,1.4,0.25
60,0,0.98,1,0.0,0.0,1.72,0.0,0.99,1.79,0.03,0.83,0.18,0.0,0.02,0.04,0.02,0.0,2.93,1.67,0.15
61,0,0.98,1,0.0,0.0,1.72,0.0,0.88,1.68,0.0,0.75,0.04,0.0,0.0,0.02,0.02,0.0,2.91,1.76,0.07
62,0,0.98,1,0.0,0.0,1.46,0.0,0.73,1.43,0.0,0.67,0.02,0.0,0.0,0.04,0.0,0.0,2.89,1.88,0.0
63,0,0.98,1,0.0,0.0,1.43,0.0,0.74,1.3,0.0,0.7,0.05,0.0,0.0,0.04,0.0,0.0,2.86,1.78,0.0
64,0,0.98,1,0.0,0.0,1.32,0.0,0.75,1.26,0.0,0.66,0.1,0.0,0.0,0.02,0.0,0.0,2.78,1.71,0.0
65,0,0.98,1,0.64,0.31,0.91,0.74,0.8,0.86,0.0,0.48,0.69,0.42,0.32,0.34,0.0,0.07,2.43,1.99,0.0
66,0,0.03,0,0.64,0.31,1.03,0.74,0.79,0.9,0.0,0.46,0.72,0.42,0.32,0.34,0.0,0.07,2.61,2.2,0.01
67,0,0.98,1,0.64,0.31,1.15,0.74,0.8,0.8,0.0,0.46,0.71,0.42,0.32,0.37,0.0,0.07,2.84,2.41,0.03
68,0,0.98,1,0.05,0.0,1.56,0.0,0.73,1.31,0.0,0.71,0.26,0.0,0.0,0.1,0.0,0.0,3.47,2.29,0.29
69,0,0.98,1,0.05,0.0,1.27,0.0,0.72,1.33,0.0,0.48,0.44,0.0,0.0,0.1,0.0,0.0,2.87,1.79,0.55
70,0,0.98,1,0.05,0.0,1.12,0.0,0.65,1.28,0.0,0.26,0.69,0.0,0.0,0.07,0.0,0.0,2.15,1.17,0.69
71,0,0.98,1,0.0,0.01,1.06,0.0,0.67,1.11,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.3,0.54,0.63
72,0,0.98,1,0.28,0.36,0.98,0.38,0.44,0.66,0.0,0.0,0.92,0.06,0.0,0.46,0.0,0.04,1.41,1.77,0.58
73,0,0.03,0,0.28,0.36,0.59,0.38,0.22,0.33,0.0,0.0,0.63,0.06,0.0,0.46,0.0,0.04,0.98,1.62,0.42
74,0,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
