, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
16,0,0.98,1,0.0,0.0,0.0,0.0,1.85,1.65,0.0,1.18,2.56,0.97,0.01,0.17,0.14,0.08,1.25,0.29,0.26
17,0,0.98,1,0.18,0.1,0.0,0.12,1.9,1.56,0.0,0.99,2.55,1.03,0.0,0.25,0.28,0.11,1.14,0.52,0.26
18,0,0.98,1,0.29,0.15,0.0,0.16,1.85,1.72,0.0,0.98,2.48,1.23,0.0,0.21,0.41,0.11,1.14,0.52,0.11
19,0,0.98,1,0.44,0.27,0.0,0.2,1.66,1.8,0.0,1.13,2.51,1.35,0.0,0.18,0.39,0.09,1.08,0.31,0.05
20,0,0.98,1,0.35,0.31,0.0,0.08,1.75,1.93,0.0,1.33,2.57,1.31,0.0,0.01,0.28,0.0,1.05,0.0,0.27
21,0,0.98,1,0.24,0.26,0.0,0.04,1.86,1.84,0.0,1.4,2.42,1.21,0.03,0.06,0.14,0.0,1.17,0.0,0.27
22,0,0.98,1,0.09,0.16,0.0,0.0,1.91,1.83,0.07,1.32,2.4,1.2,0.03,0.06,0.09,0.0,1.19,0.0,0.46
23,0,0.98,1,0.0,0.02,0.0,0.0,1.77,2.03,0.07,1.27,2.33,1.4,0.05,0.2,0.32,0.0,1.18,0.18,0.34
24,0,0.98,1,0.0,0.02,0.0,0.11,1.74,1.95,0.07,1.25,2.43,1.47,0.01,0.15,0.37,0.0,1.07,0.18,0.58
25,0,0.98,1,0.0,0.0,0.0,0.28,1.77,1.91,0.0,1.33,2.38,1.43,0.01,0.14,0.47,0.0,1.05,0.18,0.54
26,0,0.98,1,0.06,0.0,0.0,0.28,1.87,1.9,0.0,1.46,2.34,1.09,0.0,0.0,0.15,0.0,1.29,0.01,0.66
27,0,0.98,1,0.22,0.2,0.0,0.18,1.81,2.17,0.0,1.58,2.35,1.04,0.0,0.0,0.1,0.0,1.28,0.04,0.83
28,0,0.98,1,0.44,0.28,0.0,0.13,1.73,2.03,0.0,1.59,2.44,1.03,0.0,0.0,0.0,0.0,1.29,0.06,1.14
29,0,0.98,1,0.56,0.33,0.0,0.32,1.67,1.69,0.0,1.55,2.53,1.13,0.0,0.0,0.0,0.0,1.2,0.08,1.39
30,0,0.98,1,0.45,0.13,0.0,0.32,1.67,1.56,0.06,1.46,2.52,1.08,0.0,0.0,0.13,0.0,1.53,0.06,1.38
31,0,0.98,1,0.54,0.58,0.0,0.19,1.69,1.79,0.08,1.57,2.56,1.1,0.0,0.0,0.13,0.0,1.72,0.06,1.18
32,0,0.98,1,0.36,0.53,0.0,0.0,1.77,2.0,0.08,1.56,2.32,1.04,0.0,0.05,0.13,0.0,1.83,0.03,0.82
33,0,0.98,1,0.31,0.58,0.0,0.0,1.75,1.86,0.18,1.45,2.15,0.95,0.0,0.05,0.0,0.0,1.45,0.22,0.84
34,0,0.98,1,0.0,0.05,0.1,0.26,1.85,1.91,0.2,1.09,1.97,0.86,0.0,0.12,0.04,0.0,1.21,0.37,0.53
35,0,0.98,1,0.0,0.05,0.2,0.49,1.89,1.94,0.24,0.89,2.09,0.83,0.0,0.08,0.13,0.0,1.09,0.54,0.42
36,0,0.98,1,0.0,0.0,0.2,0.49,1.93,2.25,0.11,0.81,2.22,0.76,0.0,0.08,0.13,0.0,1.2,0.34,0.0
37,0,0.98,1,0.0,0.0,0.11,0.23,1.75,1.68,0.12,0.93,2.12,0.53,0.0,0.05,0.09,0.0,0.94,0.27,0.15
38,0,0.98,1,0.0,0.0,0.0,0.0,1.52,1.43,0.08,0.95,1.91,0.25,0.0,0.11,0.0,0.0,0.88,0.34,0.34
39,0,0.98,1,0.0,0.0,0.0,0.0,1.39,0.95,0.07,0.84,1.73,0.08,0.0,0.21,0.0,0.0,0.74,0.44,0.46
40,0,0.98,1,0.16,0.0,0.02,0.0,1.27,0.98,0.18,0.63,1.64,0.0,0.0,0.36,0.0,0.0,0.66,0.35,0.43
41,0,0.98,1,0.29,0.0,0.02,0.0,1.24,0.88,0.2,0.68,1.41,0.0,0.01,0.66,0.0,0.0,0.33,0.13,0.24
42,0,0.98,1,0.29,0.0,0.02,0.0,1.29,0.56,0.2,0.68,1.31,0.0,0.01,0.88,0.0,0.0,0.01,0.03,0.14
43,0,0.98,1,0.13,0.0,0.0,0.0,1.56,0.94,0.04,0.97,1.4,0.46,0.01,0.74,0.0,0.0,0.38,0.03,0.14
44,0,0.98,1,0.0,0.0,0.13,0.0,1.65,1.18,0.01,0.65,1.48,0.48,0.09,0.74,0.0,0.06,0.42,0.07,0.32
45,0,0.98,1,0.0,0.0,0.25,0.0,1.73,1.72,0.09,0.45,1.5,0.49,0.21,0.71,0.0,0.09,0.42,0.1,0.43
46,0,0.98,1,0.0,0.0,0.25,0.0,1.6,1.54,0.12,0.02,1.24,0.03,0.21,1.02,0.0,0.11,0.04,0.23,0.33
47,0,0.98,1,0.0,0.0,0.14,0.0,1.84,1.49,0.28,0.02,1.25,0.01,0.18,1.09,0.0,0.06,0.0,0.43,0.25
48,0,0.98,1,0.0,0.0,0.03,0.0,1.76,1.0,0.29,0.0,1.14,0.0,0.06,1.11,0.0,0.02,0.14,0.4,0.14
49,0,0.98,1,0.0,0.0,0.05,0.0,1.64,1.15,0.28,0.17,1.08,0.0,0.08,0.98,0.0,0.0,0.28,0.57,0.24
50,0,0.98,1,0.0,0.0,0.02,0.0,1.31,1.02,0.11,0.29,1.01,0.0,0.04,0.77,0.0,0.0,0.3,0.56,0.13
51,0,0.98,1,0.0,0.0,0.02,0.0,1.2,1.21,0.06,0.29,0.96,0.0,0.07,0.65,0.0,0.0,0.2,0.85,0.11
52,0,0.98,1,0.0,0.0,0.0,0.0,1.14,0.69,0.04,0.41,0.95,0.0,0.05,0.82,0.0,0.0,0.07,0.71,0.0
53,0,0.98,1,0.0,0.0,0.0,0.0,1.11,0.41,0.04,0.35,0.99,0.0,0.05,0.81,0.0,0.0,0.07,0.45,0.0
54,0,0.98,1,0.0,0.0,0.0,0.0,1.32,0.69,0.0,0.74,1.29,0.37,0.1,0.61,0.0,0.0,0.47,0.16,0.11
55,0,0.98,1,0.0,0.0,0.0,0.0,1.35,0.77,0.0,0.45,1.31,0.37,0.1,0.42,0.0,0.0,0.55,0.04,0.11
56,0,0.98,1,0.0,0.0,0.0,0.0,1.29,0.77,0.0,0.55,1.27,0.37,0.17,0.22,0.0,0.06,0.6,0.19,0.11
57,0,0.93,1,0.0,0.0,0.0,0.0,0.91,0.29,0.13,0.33,0.86,0.0,0.18,0.37,0.0,0.06,0.15,0.37,0.0
58,0,0.98,1,0.0,0.0,0.0,0.0,0.66,0.21,0.18,0.52,0.79,0.0,0.35,0.39,0.0,0.15,0.08,0.51,0.0
59,0,0.98,1,0.08,0.0,0.0,0.0,0.54,0.08,0.18,0.57,0.66,0.0,0.43,0.56,0.0,0.24,0.01,0.58,0.0
60,0,0.98,1,0.15,0.0,0.0,0.0,0.52,0.0,0.05,0.59,0.65,0.0,0.45,0.57,0.0,0.36,0.01,0.56,0.0
61,0,0.98,1,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.49,0.7,0.0,0.28,0.51,0.0,0.48,0.03,0.44,0.0
62,0,0.98,1,0.59,0.1,0.03,0.0,0.52,0.17,0.0,0.47,0.96,0.0,0.11,0.46,0.0,0.54,0.15,0.29,0.0
63,0,0.98,1,0.65,0.1,0.03,0.0,0.62,0.17,0.0,0.39,1.14,0.0,0.08,0.5,0.0,0.67,0.15,0.27,0.0
64,0,0.98,1,0.49,0.1,0.03,0.0,0.75,0.17,0.0,0.41,1.2,0.0,0.19,0.49,0.0,0.7,0.12,0.38,0.0
65,0,0.98,1,0.26,0.0,0.0,0.0,1.35,0.89,0.0,0.61,1.44,0.41,0.19,0.47,0.0,0.5,0.35,0.34,0.02
66,0,0.98,1,0.53,0.0,0.0,0.03,1.05,1.48,0.0,0.49,1.14,1.02,0.59,1.76,0.0,0.81,0.35,0.9,0.02
67,0,0.82,1,0.58,0.0,0.0,0.19,0.75,2.38,0.05,0.37,1.07,1.82,1.44,3.26,0.0,1.72,0.35,1.48,0.02
68,0,0.98,1,0.58,0.11,0.0,0.69,0.03,2.68,0.05,0.0,0.97,2.28,3.11,4.81,0.0,3.38,0.0,1.83,0.0
69,0,0.98,1,0.2,0.11,0.0,1.06,0.09,3.26,0.11,0.0,1.31,2.56,3.92,4.88,0.0,4.07,0.0,1.61,0.0
70,0,0.98,1,0.26,0.11,0.0,1.04,0.16,3.44,0.2,0.0,1.36,2.7,3.69,4.63,0.0,3.76,0.0,1.39,0.0
71,0,0.98,1,0.34,0.0,0.0,0.54,0.38,3.56,0.22,0.01,1.26,2.73,2.81,4.53,0.0,2.91,0.0,1.51,0.0
72,0,0.98,1,0.38,0.08,0.0,0.15,0.54,3.49,0.16,0.05,1.32,2.61,1.95,4.5,0.0,2.15,0.0,1.47,0.0
73,0,0.98,1,0.25,0.08,0.0,0.07,0.73,3.81,0.05,0.05,1.46,2.26,1.58,4.75,0.0,1.89,0.0,1.46,0.0
74,0,0.98,1,0.21,0.08,0.0,0.08,0.82,3.96,0.03,0.04,1.58,2.01,1.76,4.82,0.0,2.04,0.0,1.35,0.0
75,0,0.98,1,0.19,0.0,0.0,0.18,0.9,4.22,0.03,0.0,1.74,1.99,2.57,4.95,0.0,2.64,0.0,1.34,0.0
76,0,0.98,1,0.09,0.0,0.0,0.11,1.41,3.63,0.0,0.46,1.94,1.69,2.2,3.35,0.0,2.07,0.39,0.83,0.0
77,0,0.98,1,0.44,0.08,0.0,0.09,1.14,2.25,0.0,0.46,1.61,1.04,1.23,1.78,0.0,1.27,0.44,0.55,0.0
78,0,0.98,1,0.65,0.08,0.0,0.0,0.95,1.16,0.0,0.57,1.38,0.36,0.0,0.25,0.02,0.18,0.55,0.17,0.02
79,0,0.98,1,0.73,0.11,0.0,0.0,0.37,0.71,0.0,0.44,1.16,0.06,0.0,0.18,0.19,0.21,0.2,0.17,0.05
80,0,0.98,1,0.45,0.13,0.0,0.0,0.49,1.03,0.0,0.72,1.37,0.06,0.0,0.13,0.42,0.06,0.15,0.05,0.09
81,0,0.98,1,0.18,0.13,0.0,0.0,0.59,1.29,0.0,0.68,1.34,0.0,0.0,0.0,0.4,0.05,0.04,0.0,0.15
82,0,0.98,1,0.17,0.15,0.0,0.0,0.71,1.33,0.0,0.49,1.25,0.02,0.0,0.0,0.28,0.02,0.0,0.02,0.23
83,0,0.98,1,0.07,0.04,0.0,0.0,0.82,1.4,0.0,0.3,1.14,0.02,0.0,0.0,0.29,0.0,0.0,0.02,0.19
84,0,0.98,1,0.12,0.04,0.0,0.0,0.83,1.41,0.0,0.38,1.16,0.02,0.02,0.04,0.41,0.0,0.09,0.02,0.12
85,0,0.98,1,0.12,0.0,0.0,0.0,0.76,1.55,0.0,0.33,1.15,0.0,0.05,0.1,0.45,0.0,0.19,0.0,0.0
86,0,0.98,1,0.12,0.0,0.0,0.0,0.8,1.15,0.0,0.34,1.25,0.02,0.05,0.36,0.21,0.0,0.28,0.31,0.0
87,0,0.98,1,0.07,0.0,0.0,0.0,1.25,1.23,0.0,0.67,1.55,0.33,0.03,0.48,0.09,0.0,0.52,0.38,0.0
88,0,0.98,1,0.01,0.0,0.0,0.0,1.35,0.69,0.0,0.58,1.61,0.51,0.0,0.79,0.0,0.0,0.42,0.4,0.0
89,0,0.93,1,0.19,0.03,0.0,0.0,1.41,0.99,0.0,0.61,1.44,0.58,0.08,1.0,0.05,0.0,0.32,0.36,0.0
90,0,0.98,1,0.35,0.09,0.0,0.0,1.11,0.75,0.0,0.19,1.07,0.37,0.17,1.29,0.11,0.0,0.0,0.44,0.0
91,0,0.98,1,0.34,0.09,0.0,0.02,1.12,1.1,0.0,0.19,0.99,0.36,0.27,1.34,0.12,0.0,0.0,0.52,0.0
92,0,0.98,1,0.16,0.06,0.05,0.02,1.13,0.97,0.0,0.27,1.11,0.3,0.27,1.17,0.37,0.0,0.0,0.3,0.0
93,0,0.98,1,0.01,0.22,0.13,0.02,0.95,0.98,0.0,0.29,1.13,0.2,0.17,1.12,0.32,0.0,0.03,0.63,0.0
94,0,0.98,1,0.31,0.46,0.13,0.0,0.83,0.95,0.0,0.37,1.16,0.02,0.07,0.97,0.39,0.0,0.03,0.84,0.0
95,0,0.98,1,0.61,0.54,0.08,0.0,0.71,1.0,0.0,0.38,1.08,0.05,0.08,1.23,0.24,0.0,0.03,1.12,0.0
96,0,0.98,1,0.91,0.24,0.0,0.0,0.84,0.91,0.0,0.61,1.03,0.15,0.23,1.64,0.47,0.0,0.0,1.0,0.0
