, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
62,0,0.98,1,0.0,0.0,0.98,0.0,0.11,0.22,0.11,1.36,0.76,0.0,0.06,0.22,0.28,0.0,0.58,0.01,0.11
63,0,0.98,1,0.0,0.0,1.2,0.0,0.18,0.33,0.13,1.38,0.75,0.0,0.06,0.25,0.32,0.0,0.68,0.01,0.1
64,0,0.98,1,0.0,0.0,1.24,0.0,0.18,0.22,0.08,1.28,0.74,0.0,0.06,0.31,0.29,0.0,0.91,0.0,0.05
65,0,0.93,1,0.01,0.69,1.06,0.0,0.19,0.23,0.02,1.37,1.06,0.86,0.45,0.77,0.12,0.19,0.74,0.59,0.19
66,0,0.88,1,0.01,0.69,0.85,0.0,0.1,0.11,0.0,1.3,1.05,0.86,0.45,1.02,0.09,0.19,0.85,0.71,0.19
67,0,0.98,1,0.01,0.69,0.65,0.0,0.09,0.03,0.01,1.1,0.96,0.86,0.45,1.06,0.3,0.23,0.49,0.75,0.28
68,0,0.93,1,0.01,0.0,0.49,0.0,0.02,0.0,0.01,0.65,0.63,0.0,0.0,0.55,0.47,0.05,0.37,0.17,0.09
69,0,0.93,1,0.01,0.04,0.49,0.0,0.0,0.0,0.01,0.31,0.69,0.0,0.0,0.27,0.77,0.05,0.0,0.04,0.09
70,0,0.98,1,0.01,0.14,0.58,0.0,0.0,0.0,0.0,0.13,0.75,0.0,0.0,0.03,0.67,0.0,0.08,0.0,0.0
71,0,0.88,1,0.0,0.14,0.74,0.05,0.0,0.0,0.0,0.09,0.75,0.0,0.0,0.02,0.74,0.0,0.17,0.0,0.0
72,0,0.98,1,0.03,0.1,0.79,0.13,0.0,0.0,0.0,0.17,0.7,0.0,0.0,0.0,0.68,0.0,0.25,0.0,0.0
73,0,0.98,1,0.03,0.0,0.67,0.13,0.0,0.0,0.0,0.35,0.72,0.0,0.0,0.0,0.64,0.0,0.32,0.0,0.0
74,0,0.88,1,0.03,0.0,0.58,0.08,0.0,0.0,0.0,0.44,0.76,0.0,0.0,0.0,0.44,0.03,0.4,0.0,0.0
75,0,0.93,1,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0.51,0.77,0.0,0.0,0.0,0.2,0.03,0.38,0.0,0.0
76,0,0.93,1,0.09,0.91,0.96,0.05,0.14,0.56,0.0,0.93,1.02,0.78,0.57,0.56,0.04,0.23,0.22,0.67,0.07
77,0,0.93,1,0.09,0.91,1.11,0.05,0.17,0.7,0.0,0.89,0.99,0.78,0.57,0.72,0.05,0.22,0.17,0.67,0.07
78,0,0.88,1,0.1,0.91,0.94,0.05,0.17,0.64,0.0,0.98,0.99,0.78,0.57,0.79,0.22,0.22,0.25,0.67,0.12
79,0,0.93,1,0.01,0.0,1.01,0.0,0.16,0.14,0.0,0.73,0.88,0.61,0.6,1.1,0.22,0.37,0.35,1.19,0.05
80,0,0.98,1,0.0,0.0,1.78,0.0,0.39,0.0,0.0,1.02,1.11,1.82,1.79,2.62,0.0,1.09,0.29,3.57,0.0
