, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,video,frame,GMM,GMM_probs
563,0.93,1,0.64,0.27,1.08,0.0,1.27,0.82,0.12,1.29,0.97,0.28,0.08,0.68,0.73,0.0,2.32,1.06,0.67,47,40,7,0.9999999999996874
564,0.98,1,0.3,0.23,1.09,0.0,1.23,0.77,0.12,1.6,0.84,0.35,0.1,0.47,0.74,0.0,2.3,0.97,0.61,47,41,7,0.9999999999962261
565,0.98,1,0.09,0.08,1.02,0.0,1.17,0.73,0.19,1.79,0.77,0.39,0.02,0.25,0.8,0.0,2.24,1.24,0.65,47,42,7,0.9999999999997122
566,0.98,1,0.0,0.0,0.75,0.0,1.2,0.66,0.22,1.8,0.64,0.62,0.0,0.0,0.67,0.0,1.99,1.66,0.44,47,43,1,0.9810594013523192
574,0.88,1,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.69,1.12,0.77,0.45,0.28,0.0,0.0,3,8,1,0.9973554204453338
579,0.98,1,0.16,0.0,0.89,0.0,0.19,0.63,0.42,0.22,0.37,0.0,0.0,1.79,0.69,1.11,0.08,0.87,0.1,3,13,6,0.9999259964869445
580,0.82,1,0.16,0.0,0.92,0.0,0.19,0.94,0.46,0.22,0.43,0.0,0.37,3.02,1.3,1.76,0.11,1.47,0.1,3,14,6,1.0
581,0.88,1,0.08,0.0,0.75,0.0,0.38,0.94,0.33,0.11,0.62,0.0,0.37,2.01,1.42,1.21,0.11,0.94,0.0,3,15,6,0.9999999999999769
582,0.88,1,0.24,0.0,0.59,0.0,0.56,0.73,0.04,0.0,0.5,0.0,0.37,1.67,1.4,0.91,0.03,0.73,0.0,3,16,6,0.9999999999445404
583,0.88,1,0.24,0.0,0.78,0.0,0.56,0.8,0.05,0.0,0.73,0.0,0.25,1.17,0.86,0.74,0.0,0.36,0.0,3,17,6,0.9845729153179934
584,0.88,1,0.16,0.0,0.53,0.0,0.38,0.77,0.05,0.06,0.76,0.0,0.28,1.36,0.48,0.79,0.0,0.33,0.0,3,18,1,0.933079971968208
585,0.88,1,0.0,0.0,0.25,0.0,0.23,1.21,0.05,0.06,0.64,0.0,0.28,1.55,0.32,0.96,0.0,0.25,0.0,3,19,1,0.9778000174125456
586,0.88,1,0.0,0.0,0.03,0.0,0.23,1.24,0.07,0.06,0.42,0.0,0.02,1.12,0.29,0.59,0.0,0.0,0.0,3,20,1,0.9999977997511886
588,0.88,1,0.43,0.0,0.13,0.66,0.08,0.65,0.07,0.13,0.37,0.26,0.07,1.56,0.05,0.7,0.33,0.62,0.0,3,22,6,0.9999999999949676
590,0.88,1,0.43,0.0,0.24,0.7,0.43,0.8,0.0,0.08,0.59,0.26,0.38,1.68,0.45,0.58,0.33,0.62,0.28,3,24,6,0.9999999985138128
591,0.88,1,0.0,0.0,0.32,0.04,0.81,1.17,0.01,0.23,0.74,0.22,0.47,0.73,0.45,0.0,0.21,0.0,0.3,3,25,7,0.9975396676906176
592,0.88,1,0.0,0.0,0.45,0.0,1.03,1.65,0.19,0.43,0.73,0.22,0.4,0.56,0.18,0.0,0.21,0.05,0.39,3,26,1,0.9990647898501316
593,0.88,1,0.0,0.0,0.49,0.0,1.1,1.44,0.39,0.82,1.0,0.33,0.43,0.31,0.0,0.0,0.21,0.14,0.88,3,27,1,0.9809076463096928
594,0.88,1,0.0,0.0,0.43,0.0,0.98,1.26,0.4,1.06,1.13,0.27,0.54,0.14,0.0,0.0,0.0,0.14,1.07,3,28,1,0.8254260192855095
595,0.88,1,0.0,0.0,0.56,0.0,0.92,0.9,0.21,1.03,1.15,0.3,0.77,0.08,0.08,0.0,0.0,0.17,0.79,3,29,1,0.9947765955518506
596,0.88,1,0.01,0.0,0.43,0.0,1.09,1.06,0.01,1.0,1.37,0.64,0.92,0.11,0.15,0.0,0.0,0.08,0.3,3,30,1,0.9999961460987852
597,0.88,1,0.01,0.0,0.29,0.0,1.38,1.26,0.11,1.04,1.57,0.75,0.96,0.24,0.15,0.0,0.0,0.08,0.1,3,31,1,0.9999925109524282
598,0.88,1,0.01,0.0,0.01,0.0,1.61,1.32,0.2,1.26,1.81,1.03,0.77,0.37,0.08,0.0,0.0,0.01,0.0,3,32,1,0.9999979867242252
599,0.88,1,0.0,0.0,0.0,0.0,1.12,0.78,0.2,0.9,1.22,0.59,0.42,0.26,0.0,0.0,0.0,0.01,0.0,3,33,1,0.9998421164350747
601,0.88,1,0.0,0.0,0.65,0.0,0.99,1.12,0.51,0.84,1.18,0.99,0.19,0.45,0.0,0.0,0.2,0.07,0.0,3,35,1,0.9999980707167614
602,0.88,1,0.27,0.0,0.83,0.0,1.33,1.12,0.51,1.26,1.89,1.11,0.3,0.66,0.0,0.03,0.36,0.13,0.0,3,36,1,0.9999999151745298
603,0.93,1,0.34,0.0,0.65,0.0,1.32,0.76,0.24,1.5,2.06,0.91,0.3,0.45,0.0,0.03,0.64,0.13,0.28,3,37,1,0.9998450357322376
604,0.88,1,0.42,0.0,0.72,0.0,1.53,0.82,0.0,1.74,2.19,0.7,0.11,0.21,0.0,0.03,0.69,0.06,0.54,3,38,5,0.9989483883916346
605,0.88,1,0.35,0.29,0.79,0.0,1.81,1.47,0.0,1.85,2.27,0.92,0.0,0.0,0.0,0.0,0.83,0.2,0.54,3,39,5,0.8746575007059216
606,0.93,1,0.28,0.29,0.61,0.0,1.88,1.64,0.0,1.54,2.32,0.94,0.0,0.04,0.0,0.0,0.7,0.27,0.26,3,40,5,0.9804351079040111
607,0.88,1,0.4,0.44,0.34,0.06,1.93,1.4,0.0,1.47,2.41,1.03,0.0,0.05,0.04,0.0,0.62,0.38,0.0,3,41,5,0.9875741842479291
608,0.88,1,0.2,0.15,0.1,0.28,1.83,1.12,0.0,1.39,2.45,0.95,0.0,0.13,0.04,0.0,0.51,0.35,0.0,3,42,5,0.7608746335655356
609,0.88,1,0.2,0.15,0.01,0.51,1.71,0.87,0.0,1.54,2.49,0.95,0.0,0.23,0.04,0.0,0.51,0.53,0.0,3,43,7,0.9979334109081303
610,0.93,1,0.0,0.0,0.01,0.45,1.07,0.67,0.0,0.96,1.65,0.57,0.0,0.22,0.0,0.0,0.34,0.43,0.0,3,44,7,0.9962773976715887
612,0.88,1,0.29,0.19,0.33,0.05,1.23,1.44,0.0,1.29,1.5,0.97,0.0,0.16,0.0,0.0,0.46,0.56,0.0,3,46,5,0.982434650706833
613,0.93,1,0.54,0.33,0.33,0.14,1.79,1.92,0.0,1.97,2.33,1.39,0.0,0.16,0.03,0.0,0.65,0.8,0.0,3,47,5,0.9878071324315817
614,0.88,1,0.57,0.2,0.19,0.12,1.8,1.71,0.0,1.94,2.43,1.35,0.0,0.08,0.03,0.0,0.65,0.69,0.0,3,48,5,0.9898152970450421
615,0.88,1,0.46,0.14,0.0,0.09,1.79,1.3,0.0,1.95,2.46,1.29,0.0,0.0,0.03,0.0,0.6,0.64,0.0,3,49,5,0.9947378596037909
616,0.88,1,0.34,0.18,0.01,0.0,1.86,1.18,0.0,1.59,2.41,1.15,0.0,0.13,0.0,0.0,0.57,0.69,0.0,3,50,5,0.9937424507357767
617,0.88,1,0.32,0.37,0.17,0.0,1.82,1.22,0.0,1.45,2.29,0.94,0.0,0.28,0.0,0.0,0.62,0.78,0.0,3,51,5,0.9692717525599444
618,0.88,1,0.37,0.56,0.3,0.0,1.84,1.27,0.0,1.4,2.29,0.91,0.0,0.3,0.0,0.0,0.82,0.95,0.0,3,52,5,0.9087101954680047
619,0.88,1,0.26,0.38,0.49,0.0,1.78,1.47,0.0,1.59,2.32,1.02,0.08,0.18,0.0,0.0,0.95,0.88,0.0,3,53,5,0.9579618093621111
620,0.88,1,0.17,0.19,0.49,0.0,1.8,1.57,0.0,1.62,2.43,1.17,0.16,0.04,0.0,0.0,1.01,0.81,0.0,3,54,5,0.9905058720726263
621,0.88,1,0.03,0.0,0.36,0.0,1.17,1.16,0.0,1.03,1.62,0.81,0.16,0.02,0.0,0.0,0.61,0.45,0.0,3,55,1,0.9904591773320549
623,0.88,1,0.14,0.06,0.36,0.0,1.14,0.83,0.0,0.99,1.46,0.57,0.1,0.0,0.0,0.0,0.7,0.35,0.05,3,57,5,0.9579248662845802
624,0.88,1,0.14,0.06,0.65,0.0,1.73,1.35,0.0,1.55,2.22,0.81,0.16,0.07,0.0,0.0,1.05,0.58,0.11,3,58,5,0.957110110263924
625,0.93,1,0.14,0.22,0.6,0.0,1.87,1.44,0.0,1.49,2.35,1.08,0.05,0.07,0.0,0.0,0.87,0.46,0.26,3,59,5,0.9929742120713915
626,0.88,1,0.0,0.32,0.6,0.0,1.93,1.29,0.0,1.47,2.5,1.35,0.05,0.07,0.0,0.0,0.7,0.23,0.37,3,60,5,0.9988080907807012
627,0.88,1,0.01,0.32,0.42,0.0,1.89,1.38,0.0,1.15,2.48,1.41,0.0,0.03,0.0,0.0,0.61,0.05,0.5,3,61,5,0.9994402690540908
628,0.93,1,0.19,0.15,0.36,0.0,1.75,1.39,0.0,0.98,2.29,1.28,0.0,0.23,0.0,0.0,1.06,0.41,0.38,3,62,5,0.9979828062481878
629,0.88,1,0.4,0.0,0.2,0.12,1.57,1.08,0.0,0.87,2.11,0.94,0.0,0.4,0.0,0.0,1.06,0.5,0.3,3,63,5,0.8834217634403857
630,0.88,1,0.38,0.0,0.1,0.12,1.52,0.7,0.0,0.82,2.11,0.68,0.0,0.49,0.18,0.12,1.01,0.46,0.41,3,64,5,0.9998158710691653
631,0.88,1,0.21,0.0,0.0,0.12,1.46,0.68,0.0,0.77,2.18,0.24,0.02,0.33,0.21,0.15,0.63,0.2,0.63,3,65,5,0.9999801462442431
632,0.88,1,0.0,0.0,0.0,0.0,0.98,0.61,0.0,0.41,1.5,0.03,0.02,0.17,0.21,0.15,0.44,0.11,0.54,3,66,1,0.994906916947507
634,0.88,1,0.0,0.0,0.5,0.0,1.16,0.97,0.1,0.59,1.46,0.55,0.0,0.48,0.05,0.07,0.24,0.47,0.27,3,68,1,0.9999817559235532
635,0.93,1,0.0,0.0,0.58,0.0,1.74,1.42,0.1,0.98,2.25,0.81,0.0,0.73,0.05,0.11,0.42,0.59,0.37,3,69,1,0.9999955509524262
636,0.93,1,0.0,0.0,0.19,0.0,1.19,0.93,0.0,0.8,1.59,0.51,0.0,0.47,0.0,0.06,0.36,0.26,0.25,3,70,1,0.9929922977125999
639,0.98,1,0.03,0.0,0.0,0.38,0.0,0.28,0.0,0.39,0.0,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.0,45,1,0,0.9999111259414759
640,0.98,1,0.06,0.0,0.46,0.13,0.0,0.33,0.0,0.3,0.0,0.08,0.17,0.77,0.05,0.0,0.54,0.15,0.0,45,2,9,0.961948517134914
641,0.98,1,0.05,0.0,0.66,0.0,0.0,0.43,0.1,0.21,0.0,0.16,0.25,0.74,0.19,0.0,0.54,0.15,0.0,45,3,1,0.9984386209200838
642,0.98,1,0.0,0.0,0.63,0.0,0.0,0.39,0.1,0.04,0.0,0.25,0.25,0.35,0.15,0.04,0.15,0.02,0.22,45,4,1,0.939827867163569
643,0.98,1,0.0,0.0,0.64,0.05,0.0,0.39,0.1,0.04,0.0,0.38,0.21,0.29,0.15,0.04,0.0,0.0,0.36,45,5,10,0.996341354059205
644,0.98,1,0.04,0.0,0.79,0.05,0.0,0.46,0.01,0.0,0.0,0.3,0.0,0.19,0.0,0.07,0.0,0.14,0.36,45,6,9,0.9993820078180052
645,0.98,1,0.19,0.0,0.75,0.04,0.0,0.38,0.01,0.13,0.0,0.12,0.04,0.11,0.0,0.05,0.0,0.14,0.2,45,7,9,0.9684231258586228
646,0.98,1,0.19,0.0,0.69,0.0,0.0,0.25,0.05,0.21,0.0,0.0,0.19,0.15,0.0,0.05,0.0,0.14,0.17,45,8,0,0.9999071872707194
647,0.98,1,0.24,0.0,0.45,0.0,0.0,0.05,0.1,0.55,0.0,0.0,0.33,0.32,0.0,0.02,0.0,0.0,0.17,45,9,0,0.9994274905590256
648,0.98,1,0.09,0.0,0.4,0.0,0.01,0.2,0.1,0.63,0.0,0.09,0.28,0.38,0.1,0.0,0.19,0.1,0.11,45,10,10,0.9236035504370707
649,0.98,1,0.09,0.0,0.25,0.0,0.01,0.22,0.06,0.85,0.0,0.09,0.16,0.35,0.13,0.0,0.19,0.52,0.0,45,11,1,0.5037430445781944
650,0.98,1,0.0,0.0,0.24,0.0,0.01,0.27,0.0,0.62,0.0,0.15,0.08,0.33,0.13,0.02,0.22,0.52,0.0,45,12,1,0.9652128385131354
651,0.98,1,0.0,0.0,0.46,0.0,0.01,0.29,0.0,0.65,0.0,0.27,0.21,0.48,0.13,0.02,0.32,0.56,0.0,45,13,1,0.9935586828497237
652,0.98,1,0.0,0.0,0.76,0.0,0.04,0.27,0.0,0.6,0.05,0.44,0.33,0.53,0.16,0.02,0.62,0.14,0.0,45,14,1,0.9987736032565024
653,0.98,1,0.0,0.0,0.81,0.0,0.05,0.17,0.0,0.64,0.08,0.57,0.26,0.38,0.3,0.04,1.02,0.17,0.0,45,15,1,0.9998266013608841
654,0.98,1,0.0,0.0,0.79,0.19,0.13,0.0,0.0,0.44,0.28,0.52,0.14,0.18,0.21,0.04,1.18,0.29,0.0,45,16,5,0.9987101537630653
655,0.98,1,0.0,0.0,0.86,0.19,0.21,0.0,0.0,0.3,0.42,0.71,0.0,0.01,0.14,0.05,1.38,0.51,0.0,45,17,5,0.999595860603728
656,0.98,1,0.0,0.0,1.03,0.19,0.38,0.0,0.02,0.24,0.65,0.89,0.0,0.0,0.0,0.18,1.17,0.61,0.0,45,18,6,0.9867809487198511
657,0.98,1,0.0,0.0,1.1,0.0,0.39,0.0,0.05,0.38,0.69,1.14,0.0,0.0,0.0,0.38,1.08,0.41,0.0,45,19,1,0.9999999994256044
658,0.98,1,0.0,0.0,1.01,0.0,0.48,0.01,0.06,0.46,0.81,1.09,0.0,0.03,0.0,0.63,0.96,0.61,0.0,45,20,1,0.9999999662506897
659,0.98,1,0.4,0.25,0.7,0.0,0.3,0.01,0.03,0.69,0.56,0.74,0.0,0.47,0.0,0.46,1.47,1.67,0.2,45,21,6,0.9984227670595213
660,0.88,1,0.7,0.44,0.42,0.0,0.21,0.06,0.0,0.85,0.32,0.33,0.0,0.9,0.0,0.26,1.82,2.69,0.56,45,22,3,0.9999819011952819
661,0.93,1,0.99,0.88,0.28,0.0,0.0,0.07,0.0,0.95,0.0,0.0,0.0,1.17,0.0,0.0,2.27,3.2,0.88,45,23,3,0.9995147934573633
662,0.93,1,0.86,0.91,0.33,0.0,0.0,0.07,0.0,0.91,0.0,0.0,0.06,1.05,0.06,0.0,2.37,3.03,0.88,45,24,3,0.9875405996649738
663,0.93,1,0.72,1.0,0.23,0.11,0.0,0.02,0.0,0.8,0.0,0.0,0.06,1.03,0.11,0.0,2.39,2.9,0.78,45,25,3,0.9917565956909334
664,0.93,1,0.65,0.75,0.09,0.11,0.0,0.0,0.0,0.66,0.0,0.0,0.06,1.03,0.11,0.0,2.14,2.49,0.82,45,26,3,0.8029019208874312
665,0.93,1,0.43,0.47,0.21,0.11,0.0,0.14,0.0,0.56,0.0,0.02,0.08,1.08,0.05,0.0,1.7,1.84,0.66,45,27,7,0.98479519088766
666,0.98,1,0.17,0.0,0.54,0.0,0.0,0.41,0.01,0.5,0.0,0.06,0.23,1.07,0.0,0.0,1.19,1.15,0.13,45,28,1,0.996044654641515
667,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.19,0.0,0.0,0.35,0.0,0.24,0.4,0.97,0.0,44,1,1,0.9902603718841846
668,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.13,0.02,0.15,0.55,0.08,0.08,0.22,0.52,0.0,44,2,10,0.9908593813438326
669,0.98,1,0.01,0.0,0.1,0.0,0.0,0.0,0.01,1.43,0.08,0.07,0.15,0.57,0.08,0.0,0.09,0.2,0.02,44,3,10,0.9998562852772273
670,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.5,0.06,0.09,0.03,0.61,0.02,0.0,0.12,0.22,0.02,44,4,10,0.9991450829227722
671,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.48,0.03,0.13,0.0,0.57,0.11,0.02,0.11,0.18,0.02,44,5,10,0.9997093266028516
672,0.98,1,0.03,0.0,0.05,0.0,0.0,0.04,0.0,1.45,0.05,0.09,0.0,0.56,0.14,0.04,0.11,0.25,0.0,44,6,10,0.9999662962298022
673,0.98,1,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1.4,0.03,0.11,0.0,0.43,0.29,0.06,0.0,0.21,0.0,44,7,10,0.9999821333169711
674,0.98,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.34,0.03,0.04,0.0,0.36,0.18,0.04,0.0,0.24,0.0,44,8,10,0.9999889169678312
675,0.98,1,0.02,0.0,0.0,0.0,0.0,0.17,0.0,1.3,0.01,0.04,0.0,0.3,0.15,0.02,0.0,0.2,0.0,44,9,10,0.999993437000823
676,0.98,1,0.14,0.0,0.0,0.0,0.0,0.03,0.0,1.2,0.01,0.07,0.05,0.26,0.0,0.0,0.0,0.12,0.0,44,10,10,0.9999166543326414
677,0.98,1,0.14,0.0,0.0,0.0,0.03,0.0,0.0,1.09,0.08,0.27,0.05,0.16,0.0,0.0,0.07,0.23,0.0,44,11,10,0.9968001454003599
678,0.98,1,0.17,0.0,0.0,0.0,0.04,0.0,0.0,1.05,0.07,0.34,0.05,0.09,0.01,0.0,0.11,0.19,0.0,44,12,10,0.981736894795439
679,0.98,1,0.12,0.0,0.0,0.13,0.04,0.11,0.0,1.11,0.15,0.43,0.0,0.05,0.01,0.0,0.11,0.25,0.0,44,13,10,0.9990033964702787
680,0.98,1,0.12,0.0,0.0,0.13,0.02,0.11,0.0,1.22,0.08,0.25,0.0,0.04,0.04,0.0,0.04,0.06,0.0,44,14,10,0.9999932488127414
681,0.98,1,0.07,0.0,0.07,0.13,0.02,0.11,0.0,1.14,0.1,0.25,0.05,0.14,0.02,0.0,0.02,0.06,0.0,44,15,10,0.9999846312557771
682,0.98,1,0.0,0.09,0.07,0.0,0.02,0.0,0.0,1.21,0.08,0.18,0.07,0.14,0.02,0.0,0.04,0.0,0.06,44,16,10,0.9999984336835787
683,0.98,1,0.03,0.19,0.07,0.0,0.04,0.11,0.01,1.2,0.18,0.3,0.11,0.1,0.0,0.0,0.17,0.0,0.06,44,17,10,0.9999957331296259
684,0.98,1,0.03,0.2,0.07,0.0,0.07,0.18,0.02,1.28,0.26,0.22,0.06,0.11,0.0,0.04,0.2,0.15,0.06,44,18,10,0.9999999961502013
685,0.98,1,0.11,0.14,0.07,0.0,0.15,0.33,0.02,1.22,0.26,0.14,0.04,0.1,0.0,0.08,0.21,0.32,0.06,44,19,10,0.9999933656847694
686,0.98,1,0.08,0.04,0.07,0.1,0.12,0.26,0.01,1.24,0.24,0.0,0.11,0.22,0.0,0.11,0.08,0.46,0.08,44,20,10,0.999998514791774
687,0.98,1,0.08,0.03,0.0,0.1,0.07,0.2,0.0,1.21,0.25,0.0,0.11,0.11,0.0,0.13,0.1,0.43,0.32,44,21,10,0.9867274925642223
688,0.98,1,0.0,0.0,0.04,0.13,0.05,0.04,0.17,1.31,0.23,0.27,0.11,0.12,0.02,0.11,0.26,0.44,0.34,44,22,10,0.9999997572571778
689,0.98,1,0.05,0.0,0.04,0.03,0.05,0.0,0.17,1.27,0.24,0.35,0.04,0.05,0.02,0.07,0.26,0.3,0.32,44,23,10,0.9999999666398415
690,0.98,1,0.05,0.0,0.04,0.03,0.05,0.02,0.17,1.38,0.19,0.4,0.17,0.05,0.02,0.02,0.18,0.19,0.08,44,24,10,0.9999999902642518
691,0.98,1,0.07,0.0,0.0,0.01,0.0,0.06,0.04,1.44,0.2,0.13,0.17,0.05,0.0,0.0,0.05,0.07,0.0,44,25,10,0.9999999967275759
692,0.98,1,0.02,0.0,0.0,0.01,0.0,0.06,0.05,1.42,0.24,0.05,0.13,0.0,0.0,0.0,0.05,0.11,0.0,44,26,10,0.9999999930667318
693,0.98,1,0.06,0.03,0.0,0.01,0.0,0.03,0.05,1.41,0.25,0.01,0.02,0.05,0.0,0.01,0.13,0.11,0.04,44,27,10,0.99999999993614
694,0.98,1,0.04,0.03,0.02,0.0,0.0,0.08,0.01,1.36,0.3,0.03,0.19,0.11,0.0,0.05,0.18,0.24,0.04,44,28,10,0.9999999997740456
695,0.98,1,0.05,0.03,0.02,0.0,0.05,0.08,0.0,1.34,0.22,0.03,0.29,0.13,0.0,0.09,0.27,0.2,0.04,44,29,10,0.9999425853548823
696,0.98,1,0.14,0.0,0.02,0.0,0.05,0.08,0.02,1.36,0.28,0.06,0.28,0.17,0.0,0.08,0.28,0.26,0.0,44,30,10,0.9997301805241726
697,0.98,1,0.2,0.0,0.0,0.0,0.04,0.07,0.02,1.47,0.3,0.04,0.17,0.1,0.05,0.04,0.17,0.11,0.0,44,31,10,0.9999849673545116
698,0.98,1,0.21,0.0,0.0,0.0,0.0,0.07,0.02,1.47,0.37,0.15,0.07,0.21,0.05,0.0,0.14,0.26,0.05,44,32,10,0.9998243043766316
699,0.98,1,0.08,0.01,0.0,0.0,0.08,0.15,0.24,1.4,0.26,0.5,0.36,0.13,0.05,0.15,0.06,0.2,0.08,44,33,10,0.9999994978775532
700,0.93,1,0.06,0.01,0.0,0.05,0.13,0.08,0.24,1.35,0.24,0.5,0.52,0.27,0.0,0.15,0.25,0.14,0.08,44,34,10,0.9999998951137485
701,0.98,1,0.1,0.01,0.0,0.06,0.13,0.19,0.24,1.41,0.16,0.39,0.56,0.3,0.0,0.15,0.29,0.0,0.03,44,35,10,0.9999999735584074
702,0.98,1,0.1,0.04,0.02,0.06,0.05,0.3,0.0,1.56,0.2,0.0,0.29,0.31,0.0,0.0,0.32,0.11,0.03,44,36,10,0.9988246796114327
703,0.98,1,0.07,0.04,0.06,0.01,0.0,0.34,0.0,1.44,0.17,0.0,0.07,0.21,0.0,0.0,0.24,0.2,0.06,44,37,10,0.9999415926980979
704,0.98,1,0.04,0.04,0.06,0.0,0.0,0.34,0.02,1.42,0.23,0.0,0.03,0.12,0.0,0.0,0.17,0.42,0.06,44,38,10,0.9999995060738088
705,0.98,1,0.04,0.0,0.04,0.17,0.0,0.16,0.02,1.27,0.27,0.0,0.03,0.21,0.0,0.0,0.28,0.4,0.12,44,39,10,0.999989416578243
706,0.98,1,0.04,0.0,0.03,0.17,0.0,0.17,0.02,1.27,0.22,0.0,0.03,0.23,0.03,0.0,0.38,0.48,0.09,44,40,10,0.999966704559363
707,0.98,1,0.06,0.02,0.03,0.17,0.0,0.06,0.0,1.29,0.16,0.0,0.03,0.16,0.21,0.0,0.47,0.42,0.09,44,41,10,0.9998428758717404
708,0.98,1,0.06,0.02,0.03,0.0,0.0,0.06,0.0,1.23,0.07,0.0,0.0,0.1,0.34,0.0,0.41,0.37,0.0,44,42,10,0.9999702780926321
709,0.98,1,0.04,0.02,0.0,0.0,0.0,0.05,0.0,1.1,0.08,0.0,0.0,0.17,0.31,0.0,0.22,0.19,0.1,44,43,10,0.9999696709431117
710,0.98,1,0.0,0.0,0.04,0.0,0.09,0.2,0.17,1.02,0.07,0.16,0.0,0.17,0.21,0.01,0.11,0.04,0.31,44,44,10,0.9404233514038645
711,0.88,1,0.0,0.02,0.04,0.0,0.09,0.34,0.17,0.96,0.15,0.16,0.0,0.22,0.13,0.01,0.27,0.11,0.31,44,45,10,0.9999995809731271
712,0.98,1,0.0,0.02,0.1,0.0,0.19,0.35,0.35,1.05,0.1,0.57,0.12,0.07,0.36,0.08,0.29,0.2,0.37,44,46,10,0.9999974570240878
713,0.88,1,0.0,0.02,0.06,0.0,0.1,0.18,0.2,1.09,0.1,0.44,0.12,0.09,0.36,0.08,0.29,0.34,0.16,44,47,10,0.9999998114155044
714,0.98,1,0.0,0.04,0.06,0.04,0.1,0.05,0.21,1.23,0.05,0.46,0.29,0.06,0.45,0.08,0.36,0.32,0.2,44,48,10,0.9999999338931542
715,0.98,1,0.0,0.17,0.0,0.04,0.0,0.0,0.03,1.17,0.08,0.06,0.37,0.17,0.22,0.0,0.37,0.23,0.09,44,49,10,0.9996932664055089
716,0.98,1,0.0,0.39,0.0,0.01,0.0,0.0,0.0,0.93,0.1,0.0,0.61,0.34,0.0,0.0,0.16,0.0,0.14,44,50,0,0.9997176833801801
717,0.98,1,0.03,0.28,0.33,0.0,0.0,0.0,0.0,0.43,0.61,0.0,0.13,0.21,0.0,0.0,0.14,0.0,0.0,50,1,10,0.9506057659030888
718,0.98,1,0.01,0.09,0.23,0.0,0.0,0.0,0.02,0.41,0.7,0.0,0.06,0.14,0.01,0.0,0.15,0.03,0.0,50,2,10,0.9999291104734277
719,0.98,1,0.0,0.0,0.28,0.0,0.0,0.0,0.02,0.36,0.76,0.0,0.03,0.12,0.01,0.0,0.11,0.04,0.0,50,3,10,0.9769727032626913
720,0.98,1,0.0,0.0,0.3,0.13,0.0,0.0,0.02,0.41,0.75,0.0,0.08,0.05,0.06,0.0,0.15,0.15,0.0,50,4,10,0.9998712762577975
721,0.98,1,0.0,0.0,0.32,0.13,0.0,0.0,0.0,0.45,0.7,0.0,0.06,0.05,0.19,0.05,0.14,0.13,0.0,50,5,10,0.9997512717352679
722,0.98,1,0.0,0.0,0.25,0.13,0.01,0.0,0.0,0.46,0.71,0.0,0.05,0.01,0.19,0.06,0.29,0.12,0.0,50,6,10,0.9991937808178177
723,0.98,1,0.0,0.0,0.3,0.0,0.01,0.0,0.0,0.38,0.74,0.0,0.0,0.12,0.18,0.09,0.21,0.01,0.0,50,7,10,0.7516874017580086
724,0.98,1,0.0,0.0,0.16,0.0,0.01,0.0,0.02,0.29,0.84,0.0,0.0,0.27,0.04,0.07,0.26,0.08,0.0,50,8,10,0.773600883806475
725,0.98,1,0.0,0.0,0.13,0.0,0.0,0.0,0.02,0.26,0.91,0.04,0.0,0.37,0.06,0.14,0.13,0.17,0.0,50,9,1,0.9959397523172333
726,0.98,1,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.31,0.93,0.04,0.0,0.29,0.02,0.17,0.15,0.17,0.0,50,10,1,0.9999507424536006
727,0.98,1,0.16,0.26,0.14,0.0,0.0,0.0,0.0,0.51,0.79,0.04,0.09,0.36,0.02,0.14,0.05,0.09,0.13,50,11,5,0.9876361365419161
728,0.98,1,0.16,0.26,0.2,0.0,0.01,0.0,0.02,0.53,0.75,0.0,0.09,0.32,0.04,0.06,0.09,0.16,0.13,50,12,10,0.976262564046115
729,0.98,1,0.16,0.26,0.33,0.0,0.0,0.0,0.11,0.55,0.74,0.02,0.09,0.34,0.07,0.0,0.27,0.3,0.13,50,13,7,0.9736745264959024
730,0.98,1,0.0,0.0,0.32,0.0,0.0,0.0,0.14,0.37,0.91,0.07,0.0,0.18,0.1,0.02,0.45,0.35,0.0,50,14,1,0.9997110925190921
731,0.98,1,0.0,0.0,0.33,0.0,0.06,0.0,0.12,0.4,0.9,0.16,0.0,0.12,0.06,0.02,0.55,0.27,0.0,50,15,1,0.9995682147678687
732,0.98,1,0.12,0.0,0.19,0.08,0.06,0.0,0.03,0.25,0.93,0.18,0.0,0.06,0.15,0.02,0.47,0.2,0.03,50,16,10,0.9997591785532369
733,0.93,1,0.21,0.0,0.13,0.08,0.06,0.0,0.0,0.24,0.95,0.19,0.0,0.01,0.12,0.0,0.37,0.17,0.34,50,17,10,0.8150560877472512
