, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
21,0,0.98,1,1.07,0.29,1.13,0.0,0.98,0.39,0.02,1.58,0.89,1.22,0.34,1.12,0.21,0.0,0.82,1.03,0.25
22,0,0.93,1,0.68,0.29,1.06,0.0,0.93,0.55,0.02,1.34,0.86,1.29,0.09,0.9,0.21,0.07,0.82,0.85,0.25
23,0,0.98,1,0.62,0.29,0.9,0.0,0.9,0.15,0.0,1.1,1.02,1.25,0.0,0.61,0.21,0.15,0.87,0.63,0.34
24,0,0.98,1,0.0,0.0,1.17,0.0,1.11,0.34,0.03,1.13,1.01,1.37,0.0,0.32,0.09,0.15,0.04,0.02,0.09
25,0,0.98,1,0.0,0.0,1.21,0.0,1.45,0.22,0.09,1.32,1.17,1.41,0.0,0.38,0.09,0.08,0.06,0.0,0.09
26,0,0.98,1,0.0,0.0,1.27,0.0,1.61,0.29,0.12,1.51,1.26,1.64,0.0,0.46,0.09,0.0,0.02,0.0,0.07
27,0,0.98,1,0.0,0.0,1.58,0.0,1.75,0.53,0.15,1.52,1.4,1.77,0.0,0.33,0.0,0.0,0.02,0.0,0.07
28,0,0.98,1,0.0,0.0,1.38,0.0,1.92,1.0,0.21,1.48,1.59,1.91,0.0,0.23,0.0,0.0,0.0,0.0,0.07
29,0,0.98,1,0.0,0.0,1.39,0.0,2.07,1.25,0.19,1.38,1.78,1.85,0.0,0.07,0.0,0.0,0.0,0.0,0.02
30,0,0.98,1,0.0,0.0,1.05,0.0,2.14,1.05,0.14,1.27,1.96,1.88,0.0,0.05,0.0,0.0,0.04,0.0,0.02
31,0,0.98,1,0.0,0.0,1.02,0.0,2.07,0.89,0.02,1.18,2.1,1.93,0.0,0.0,0.0,0.0,0.04,0.0,0.02
32,0,0.98,1,0.66,0.39,0.79,0.0,1.79,0.56,0.0,1.17,1.81,1.35,0.0,0.16,0.02,0.0,0.78,0.37,0.38
33,0,0.93,1,0.66,0.39,0.83,0.0,1.71,0.58,0.0,1.18,1.96,1.49,0.0,0.16,0.02,0.04,0.75,0.37,0.38
34,0,0.98,1,0.66,0.39,0.67,0.0,1.82,0.25,0.0,1.23,2.05,1.34,0.0,0.16,0.02,0.19,0.75,0.37,0.4
35,0,0.98,1,0.0,0.0,0.88,0.0,2.12,0.32,0.0,1.28,2.57,1.86,0.0,0.0,0.0,0.29,0.0,0.0,0.02
36,0,0.98,1,0.0,0.0,1.0,0.0,2.4,0.28,0.01,1.36,2.55,1.8,0.0,0.0,0.0,0.25,0.0,0.0,0.02
37,0,0.98,1,0.33,0.04,1.11,0.0,2.03,0.57,0.01,1.3,2.12,1.31,0.0,0.24,0.25,0.1,0.8,0.37,0.22
38,0,0.93,1,0.55,0.18,0.98,0.0,1.78,0.76,0.01,1.26,1.5,0.92,0.08,0.46,0.41,0.0,1.52,0.66,0.33
39,0,0.93,1,0.64,0.27,1.08,0.0,1.27,0.82,0.12,1.29,0.97,0.28,0.08,0.68,0.73,0.0,2.32,1.06,0.67
40,0,0.98,1,0.3,0.23,1.09,0.0,1.23,0.77,0.12,1.6,0.84,0.35,0.1,0.47,0.74,0.0,2.3,0.97,0.61
41,0,0.98,1,0.09,0.08,1.02,0.0,1.17,0.73,0.19,1.79,0.77,0.39,0.02,0.25,0.8,0.0,2.24,1.24,0.65
42,0,0.98,1,0.0,0.0,0.75,0.0,1.2,0.66,0.22,1.8,0.64,0.62,0.0,0.0,0.67,0.0,1.99,1.66,0.44
